fighter_url,first_name,last_name,nickname,stance,wins,losses,draws,slpm,sapm,td_avg,sub_avg,full_name,height_inches,reach_inches,weight_lbs,total_fights,win_pct,str_acc_career,str_def_career,td_acc_career,td_def_career,dob_parsed
http://www.ufcstats.com/fighter-details/029afd138865d20a,Rafael,Alves,The Turn,Orthodox,20,12,0,1.85,3.3,0.29,1.5,Rafael Alves,68.0,68.0,155.0,32,0.625,0.48,0.58,0.25,0.44,1990-11-14
http://www.ufcstats.com/fighter-details/d156513a19acf856,Sam,Alvey,Smile'N,Southpaw,33,18,1,3.28,3.63,0.06,0.1,Sam Alvey,74.0,75.0,185.0,52,0.6346153846153846,0.44,0.52,0.14,0.82,1986-05-06
http://www.ufcstats.com/fighter-details/f4abf9aeda861283,Christopher,Alvidrez,The Newborn,Orthodox,7,1,0,6.97,2.11,0.0,0.0,Christopher Alvidrez,72.0,74.0,170.0,8,0.875,0.62,0.5,,1.0,1996-12-27
http://www.ufcstats.com/fighter-details/86c1441676af2c73,Mahamed,Aly,,Orthodox,4,1,0,6.0,12.0,0.0,0.0,Mahamed Aly,74.0,78.0,205.0,5,0.8,0.66,0.33,,,1994-01-11
http://www.ufcstats.com/fighter-details/20821819c401ced8,Andre,Amado,Dida,Orthodox,6,4,1,2.27,5.91,0.0,0.0,Andre Amado,72.0,,154.0,11,0.5454545454545454,0.24,0.63,,0.2,1983-10-09
http://www.ufcstats.com/fighter-details/1e327b281ef6a745,Adlan,Amagov,Borz,Orthodox,14,2,1,3.29,0.82,5.84,0.0,Adlan Amagov,74.0,76.0,170.0,17,0.8235294117647058,0.47,0.78,0.56,1.0,1986-10-30
http://www.ufcstats.com/fighter-details/247fbbfafea60bb1,Maiara,Amanajas dos Santos,,Southpaw,7,3,0,5.53,24.47,0.0,0.0,Maiara Amanajas dos Santos,65.0,,115.0,10,0.7,0.35,0.33,,1.0,1987-07-11
http://www.ufcstats.com/fighter-details/ee0b69e307c857e5,Chris,Amarante,,,2,0,0,0.0,0.0,0.0,0.0,Chris Amarante,,,185.0,2,1.0,,,,,
http://www.ufcstats.com/fighter-details/c912f676692c353a,Jimmy,Ambriz,The Titan,Southpaw,17,21,1,0.83,3.76,3.13,0.8,Jimmy Ambriz,74.0,,315.0,39,0.4358974358974359,0.29,0.4,0.57,1.0,1970-01-26
http://www.ufcstats.com/fighter-details/d562b12b8fe88336,JJ,Ambrose,,Orthodox,28,7,0,3.16,6.32,0.0,0.0,JJ Ambrose,70.0,,170.0,35,0.8,0.69,0.33,,0.5,1987-02-06
http://www.ufcstats.com/fighter-details/70fa1c64a2c439ef,Alen,Amedovski,,Orthodox,8,4,0,0.99,3.85,0.0,0.0,Alen Amedovski,70.0,74.0,185.0,12,0.6666666666666666,0.3,0.46,,,1988-04-06
http://www.ufcstats.com/fighter-details/41cc71cbf210e0fe,Hyder,Amil,The Hurricane,Switch,11,2,0,5.81,3.95,0.56,0.8,Hyder Amil,69.0,70.0,145.0,13,0.8461538461538461,0.52,0.51,0.18,0.65,1990-05-28
http://www.ufcstats.com/fighter-details/6c40705cf6c0d7e2,Hamid,Amiri,The Storm,,9,0,0,0.0,0.0,0.0,0.0,Hamid Amiri,,,145.0,9,1.0,,,,,2003-06-15
http://www.ufcstats.com/fighter-details/87a1dc546b1c5caf,Makwan,Amirkhani,Mr. Finland,Southpaw,17,9,0,1.33,2.98,3.96,1.1,Makwan Amirkhani,70.0,72.0,145.0,26,0.6538461538461539,0.44,0.46,0.43,0.35,1988-11-08
http://www.ufcstats.com/fighter-details/bc7d1ad49fcb2d08,Jaqueline,Amorim,,Orthodox,10,2,0,2.43,2.16,2.16,3.8,Jaqueline Amorim,63.0,68.0,115.0,12,0.8333333333333334,0.5,0.54,0.36,,1995-06-24
http://www.ufcstats.com/fighter-details/f139d6836efd43dd,Yaroslav,Amosov,,Orthodox,29,1,0,2.78,1.55,4.64,4.6,Yaroslav Amosov,72.0,75.0,170.0,30,0.9666666666666667,0.47,0.54,0.5,,1993-09-09
http://www.ufcstats.com/fighter-details/53adf5b845d91e4a,Bertrand,Amoussou,,Orthodox,1,1,0,6.75,2.01,0.0,0.0,Bertrand Amoussou,68.0,,190.0,2,0.5,0.39,0.83,,,1966-05-28
http://www.ufcstats.com/fighter-details/23a8c33869bf5392,Karl,Amoussou,The Psycho,Orthodox,27,7,2,1.47,2.67,0.0,1.0,Karl Amoussou,71.0,,185.0,36,0.75,0.34,0.54,,0.25,1985-11-21
http://www.ufcstats.com/fighter-details/cad24459b28592ca,Eryk,Anders,Ya Boi,Southpaw,18,9,0,3.44,4.03,1.83,0.1,Eryk Anders,73.0,75.0,185.0,27,0.6666666666666666,0.47,0.5,0.25,0.8,1987-04-21
http://www.ufcstats.com/fighter-details/8738eacd62e82a32,Matt,Andersen,,Southpaw,14,8,1,0.0,0.0,0.0,0.0,Matt Andersen,74.0,,230.0,23,0.6086956521739131,,,,,1971-05-29
http://www.ufcstats.com/fighter-details/9199e0735b83dd32,Andy,Anderson,The Hammer,,0,1,0,0.0,0.0,0.0,0.0,Andy Anderson,66.0,,240.0,1,0.0,,,,,1974-07-16
http://www.ufcstats.com/fighter-details/1ffc38f67785797b,Lowell,Anderson,,Orthodox,0,1,0,0.0,0.0,0.0,0.0,Lowell Anderson,66.0,,160.0,1,0.0,,,,,
http://www.ufcstats.com/fighter-details/5e4eec08896c9423,Corey,Anderson,Overtime,Orthodox,14,5,0,4.43,2.22,4.89,0.0,Corey Anderson,75.0,79.0,205.0,19,0.7368421052631579,0.46,0.59,0.5,0.83,1989-09-22
http://www.ufcstats.com/fighter-details/19ba965651486013,Derek,Anderson,Barbaric,,14,3,0,3.97,3.08,0.34,0.0,Derek Anderson,72.0,,155.0,17,0.8235294117647058,0.37,0.61,0.14,0.6,1990-02-02
http://www.ufcstats.com/fighter-details/a0e75f4a13eb73f1,Megan,Anderson,,Orthodox,11,5,0,1.76,3.35,0.52,0.5,Megan Anderson,72.0,72.0,145.0,16,0.6875,0.46,0.37,0.25,0.53,1990-02-11
http://www.ufcstats.com/fighter-details/b03a0c78ca45facf,Liam,Anderson,,Orthodox,6,3,0,3.0,6.53,1.0,0.0,Liam Anderson,75.0,75.0,185.0,9,0.6666666666666666,0.52,0.31,0.2,0.5,1995-01-13
http://www.ufcstats.com/fighter-details/17615148dd4be6f6,Tatsuya,Ando,Kirinji,Southpaw,14,4,1,0.93,4.93,0.0,0.0,Tatsuya Ando,64.0,68.0,145.0,19,0.7368421052631579,0.19,0.5,,,1990-04-26
http://www.ufcstats.com/fighter-details/1562b12763cc8d67,Alex,Andrade,El Toro,Orthodox,10,5,0,0.2,2.6,0.0,0.8,Alex Andrade,71.0,,200.0,15,0.6666666666666666,0.36,0.53,,0.25,1974-05-14
http://www.ufcstats.com/fighter-details/6a1901c62ab3870f,Jessica,Andrade,Bate Estaca,Orthodox,26,15,0,6.37,5.58,2.1,0.3,Jessica Andrade,61.0,62.0,115.0,41,0.6341463414634146,0.48,0.54,0.54,0.75,1991-09-25
http://www.ufcstats.com/fighter-details/d221ee27afc7a60e,Viscardi,Andrade,,Orthodox,19,6,0,3.26,2.77,1.93,0.3,Viscardi Andrade,71.0,75.0,170.0,25,0.76,0.42,0.63,0.5,0.66,1984-03-08
http://www.ufcstats.com/fighter-details/9bad58fa651d6196,Jermaine,Andre,,Orthodox,14,4,0,0.0,0.0,0.0,0.0,Jermaine Andre,67.0,,200.0,18,0.7777777777777778,,,,,1973-07-16
http://www.ufcstats.com/fighter-details/7977fb0fd9c5955d,Fellipe,Andrew,,,0,0,0,0.0,0.0,0.0,0.0,Fellipe Andrew,,,,0,0.0,,,,,1994-10-24
http://www.ufcstats.com/fighter-details/00debc804e2b1cd4,Dylan,Andrews,The Villain,Switch,18,7,0,2.21,2.72,2.83,0.4,Dylan Andrews,73.0,74.0,185.0,25,0.72,0.5,0.46,0.5,0.57,1979-11-15
http://www.ufcstats.com/fighter-details/46e2ca71fd5089cb,Reese,Andy,Riptide,Orthodox,7,3,0,2.87,3.5,0.67,0.0,Reese Andy,72.0,,205.0,10,0.7,0.5,0.58,0.2,0.4,1973-03-31
http://www.ufcstats.com/fighter-details/d6a3e131ad4ba064,,Angga,The Hitman,Orthodox,13,3,0,3.56,3.77,0.0,0.0,Angga,67.0,68.0,145.0,16,0.8125,0.38,0.53,,0.33,1989-01-13
http://www.ufcstats.com/fighter-details/e20ad078a7d63361,Julius,Anglickas,,Orthodox,5,1,0,4.62,1.86,4.47,1.1,Julius Anglickas,75.0,,205.0,6,0.8333333333333334,0.78,0.5,0.5,0.6,1991-07-23
http://www.ufcstats.com/fighter-details/047a91d3d9c79b05,Collin,Anglin,,Orthodox,8,3,0,4.59,5.54,2.28,0.0,Collin Anglin,69.0,71.0,145.0,11,0.7272727272727273,0.48,0.51,0.66,1.0,1993-02-20
http://www.ufcstats.com/fighter-details/c7c39e2fb70248b3,Chad,Anheliger,The Monster,Orthodox,13,8,0,3.11,2.76,0.68,0.5,Chad Anheliger,66.0,64.0,135.0,21,0.6190476190476191,0.46,0.53,0.3,0.38,1986-12-01
http://www.ufcstats.com/fighter-details/e06fd1260ac865a7,Yoji,Anjo,Mr. 200%,Orthodox,0,5,1,0.0,3.13,0.0,0.0,Yoji Anjo,71.0,,205.0,6,0.0,,0.25,,,1967-03-28
http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e,Magomed,Ankalaev,,Orthodox,21,2,1,3.65,2.59,0.79,0.0,Magomed Ankalaev,75.0,75.0,205.0,24,0.875,0.52,0.56,0.22,0.87,1992-06-02
http://www.ufcstats.com/fighter-details/af997f7611673880,Gadzhimurad,Antigulov,,Orthodox,20,8,0,2.08,4.21,5.08,1.4,Gadzhimurad Antigulov,71.0,70.0,205.0,28,0.7142857142857143,0.55,0.4,0.36,,1987-02-09
http://www.ufcstats.com/fighter-details/25b31165758402dd,Adam,Antolin,Captain Chaos,Orthodox,12,3,0,5.73,5.0,0.0,0.0,Adam Antolin,65.0,63.0,125.0,15,0.8,0.52,0.69,,1.0,1982-02-28
http://www.ufcstats.com/fighter-details/dbd198f780286aca,Angelo,Antonio,,Orthodox,1,4,0,1.09,7.64,0.0,0.0,Angelo Antonio,,,205.0,5,0.2,0.5,0.5,,,1998-10-04
http://www.ufcstats.com/fighter-details/cc49ada1ea955b13,Vanilto,Antunes,,Orthodox,16,7,0,5.49,14.27,0.0,0.0,Vanilto Antunes,72.0,72.0,170.0,23,0.6956521739130435,0.48,0.43,,,1994-12-28
http://www.ufcstats.com/fighter-details/78d48d3874dacafd,Azunna,Anyanwu,Zulu,Orthodox,14,5,0,2.47,2.47,0.65,0.0,Azunna Anyanwu,73.0,,251.0,19,0.7368421052631579,0.42,0.69,1.0,,1981-08-05
http://www.ufcstats.com/fighter-details/4665f9f909cd7214,Shinsho,Anzai,Animal,Orthodox,10,3,0,3.23,3.75,1.83,0.0,Shinsho Anzai,67.0,70.0,170.0,13,0.7692307692307693,0.58,0.45,0.16,0.75,1985-12-01
http://www.ufcstats.com/fighter-details/031da10a00c8ccd4,Jin,Aoi,,Orthodox,14,6,1,1.6,5.8,0.0,0.0,Jin Aoi,66.0,68.0,145.0,21,0.6666666666666666,0.29,0.51,,0.71,1997-01-21
http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,Tobikan Judan,Southpaw,39,7,0,0.97,1.25,2.54,4.0,Shinya Aoki,71.0,,154.0,46,0.8478260869565217,0.58,0.58,0.41,0.6,1983-05-09
http://www.ufcstats.com/fighter-details/7d420039bbfe7c1a,,Aoriqileng,The Mongolian Murderer,Orthodox,26,12,0,4.69,5.47,1.2,0.0,Aoriqileng,67.0,69.0,135.0,38,0.6842105263157895,0.49,0.48,0.46,0.58,1993-06-25
http://www.ufcstats.com/fighter-details/0c1a04afca64e38f,Josh,Appelt,,Southpaw,15,7,0,1.35,11.5,0.0,0.0,Josh Appelt,70.0,,255.0,22,0.6818181818181818,0.4,0.32,,0.33,1983-06-19
http://www.ufcstats.com/fighter-details/1ccff7f0cfdf85eb,Erik,Apple,,Orthodox,10,3,0,0.0,0.54,0.0,8.1,Erik Apple,72.0,,170.0,13,0.7692307692307693,,0.81,,,1977-08-26
http://www.ufcstats.com/fighter-details/269d103c96a4c3a5,Kenji,Arai,,Southpaw,15,15,5,8.79,10.29,0.0,0.0,Kenji Arai,70.0,,145.0,35,0.42857142857142855,0.27,0.39,,,1979-10-05
http://www.ufcstats.com/fighter-details/73ef22f25d0f70e2,Romie,Aram,,Orthodox,7,1,0,1.8,2.83,2.5,0.0,Romie Aram,70.0,,170.0,8,0.875,0.35,0.5,0.62,0.83,1977-12-02
http://www.ufcstats.com/fighter-details/71002dbc1743b9a7,Felipe,Arantes,Sertanejo,Orthodox,18,10,1,2.37,2.66,0.93,0.7,Felipe Arantes,68.0,73.0,135.0,29,0.6206896551724138,0.45,0.64,0.47,0.41,1988-02-09
http://www.ufcstats.com/fighter-details/dbea8c1cb327ab3d,Igor,Araujo,,Orthodox,25,9,0,1.52,2.86,0.86,0.6,Igor Araujo,73.0,77.0,170.0,34,0.7352941176470589,0.42,0.49,0.15,0.22,1980-12-06
http://www.ufcstats.com/fighter-details/36541f1e6c5d4955,Viviane,Araujo,Vivi,Orthodox,13,7,0,3.84,4.83,1.72,0.6,Viviane Araujo,64.0,68.0,125.0,20,0.65,0.47,0.55,0.43,0.75,1986-11-21
http://www.ufcstats.com/fighter-details/1291edf2d566a71a,Julio,Arce,,Southpaw,19,6,0,4.36,3.05,0.46,0.3,Julio Arce,67.0,70.0,145.0,25,0.76,0.36,0.68,0.28,0.96,1989-10-27
http://www.ufcstats.com/fighter-details/d25e39e74efb0a77,Art,Arciniega,King Arthur,,15,7,0,1.53,2.73,0.0,1.0,Art Arciniega,68.0,,145.0,22,0.6818181818181818,0.46,0.51,,0.5,1981-10-15
http://www.ufcstats.com/fighter-details/87f8699fdcc2c404,Alice,Ardelean,,Orthodox,11,7,0,7.35,5.2,1.0,0.0,Alice Ardelean,63.0,62.0,115.0,18,0.6111111111111112,0.45,0.62,0.44,0.85,1992-04-19
http://www.ufcstats.com/fighter-details/9c9455912d917e4e,Tristan,Arenal,,,7,4,0,0.0,0.0,0.0,0.0,Tristan Arenal,,,155.0,11,0.6363636363636364,,,,,1985-03-06
http://www.ufcstats.com/fighter-details/db3c4a884d704efe,Gabriel,Arges,,,0,0,0,0.0,0.0,0.0,0.0,Gabriel Arges,,,170.0,0,0.0,,,,,1993-01-29
http://www.ufcstats.com/fighter-details/e4ba58725825412d,Dan,Argueta,The Determined,Southpaw,9,3,0,2.48,3.44,4.36,1.4,Dan Argueta,67.0,68.0,135.0,12,0.75,0.43,0.5,0.35,0.55,1993-08-13
http://www.ufcstats.com/fighter-details/90063913321e7670,Reza,Arianto,The Crazy Lion,,5,0,0,0.0,0.0,0.0,0.0,Reza Arianto,,,155.0,5,1.0,,,,,
http://www.ufcstats.com/fighter-details/e0e1801e8721af17,Ryoga,Arimoto,,,10,1,2,0.0,0.0,0.0,0.0,Ryoga Arimoto,,,125.0,13,0.7692307692307693,,,,,1998-12-07
http://www.ufcstats.com/fighter-details/9a7ffa80766caa51,Hashem,Arkhagha,,Orthodox,6,1,0,1.84,8.97,0.0,0.0,Hashem Arkhagha,74.0,75.0,185.0,7,0.8571428571428571,0.44,0.43,,0.5,1989-09-11
http://www.ufcstats.com/fighter-details/3738e68d2261e60f,Andrei,Arlovski,The Pitbull,Orthodox,34,24,0,3.82,3.22,0.37,0.2,Andrei Arlovski,75.0,77.0,240.0,58,0.5862068965517241,0.45,0.57,0.35,0.76,1979-02-04
http://www.ufcstats.com/fighter-details/1effd880e1f1bb30,Garrett,Armfield,,Orthodox,10,5,0,5.35,3.64,1.1,0.6,Garrett Armfield,66.0,70.0,135.0,15,0.6666666666666666,0.53,0.56,0.5,0.64,1996-10-09
http://www.ufcstats.com/fighter-details/30ad2050273d016a,Joey,Armstrong,,,5,2,0,0.0,0.0,0.0,0.0,Joey Armstrong,,,,7,0.7142857142857143,,,,,
http://www.ufcstats.com/fighter-details/bf0e700106d00e55,Austin,Arnett,,Orthodox,16,6,0,4.52,6.38,0.44,0.2,Austin Arnett,72.0,72.0,145.0,22,0.7272727272727273,0.41,0.62,0.18,0.57,1991-10-22
http://www.ufcstats.com/fighter-details/05fbfe628658c538,Ricardo,Arona,The Brazilian Tiger,Orthodox,14,5,0,1.66,1.15,2.41,1.2,Ricardo Arona,71.0,,205.0,19,0.7368421052631579,0.48,0.57,0.48,0.58,1978-07-17
http://www.ufcstats.com/fighter-details/a90c200c3fbb22c4,Eli,Aronov,The Israeli Tank,Orthodox,6,1,0,8.92,6.49,12.16,0.0,Eli Aronov,70.0,72.0,185.0,7,0.8571428571428571,0.68,0.38,1.0,,1996-06-06
http://www.ufcstats.com/fighter-details/770b9d4813c25902,Chalid,Arrab,Die Faust,Orthodox,7,3,0,1.56,1.63,3.05,1.0,Chalid Arrab,71.0,,205.0,10,0.7,0.34,0.56,0.75,0.37,1975-05-28
http://www.ufcstats.com/fighter-details/c136b2a8852da5bd,Akbarh,Arreola,El Caballero,Southpaw,23,11,1,2.32,4.01,1.07,0.4,Akbarh Arreola,70.0,71.0,155.0,35,0.6571428571428571,0.45,0.56,1.0,0.33,1983-01-14
http://www.ufcstats.com/fighter-details/de62052b2ede65ba,Matt,Arroyo,No Regard,Orthodox,3,3,0,1.62,2.01,2.12,5.3,Matt Arroyo,70.0,72.0,170.0,6,0.5,0.47,0.58,0.36,1.0,1982-09-01
http://www.ufcstats.com/fighter-details/61fb8098ccf81c7f,Antonio,Arroyo,,Orthodox,9,5,0,2.82,2.02,1.14,0.2,Antonio Arroyo,75.0,73.0,185.0,14,0.6428571428571429,0.66,0.5,0.41,0.41,1989-07-01
http://www.ufcstats.com/fighter-details/2dea80c069847321,Gilles,Arsene,,Southpaw,1,1,0,0.06,2.45,0.0,0.0,Gilles Arsene,69.0,,190.0,2,0.5,0.1,0.32,,,1970-12-23
http://www.ufcstats.com/fighter-details/91e3388e69060e69,Veta,Arteaga,,,3,1,0,3.2,1.92,0.0,0.0,Veta Arteaga,67.0,,125.0,4,0.75,0.36,0.65,,0.4,
http://www.ufcstats.com/fighter-details/49f78022126bf4a4,Cesar,Arzamendia,Goku,Orthodox,8,3,0,5.37,5.2,7.32,2.4,Cesar Arzamendia,71.0,,155.0,11,0.7272727272727273,0.45,0.56,0.75,,1991-01-31
http://www.ufcstats.com/fighter-details/d33da8a3d82bdb62,Kai,Asakura,,Orthodox,21,6,0,2.27,3.53,0.0,0.0,Kai Asakura,68.0,69.0,135.0,27,0.7777777777777778,0.32,0.52,,0.5,1993-10-31
http://www.ufcstats.com/fighter-details/a373085066dbfb54,Teddy,Ash,Bear,Switch,14,5,0,7.27,6.8,0.0,0.0,Teddy Ash,73.0,73.0,185.0,19,0.7368421052631579,0.61,0.28,,1.0,1989-12-27
http://www.ufcstats.com/fighter-details/d26a0988c9dc9886,Arman,Ashimov,Mustafa Ozturik,,11,3,1,0.0,0.0,0.0,0.0,Arman Ashimov,66.0,,125.0,15,0.7333333333333333,,,,,1992-01-14
http://www.ufcstats.com/fighter-details/c739c2995a275314,Yanal,Ashmouz,Red Fox,Orthodox,8,2,0,2.88,4.78,3.24,0.0,Yanal Ashmouz,69.0,69.0,155.0,10,0.8,0.5,0.5,0.38,0.64,1995-03-31
http://www.ufcstats.com/fighter-details/8be9deb7d6b36354,,Asjabharan,,,7,6,0,0.0,0.0,0.0,0.0,Asjabharan,66.0,,135.0,13,0.5384615384615384,,,,,1992-07-31
http://www.ufcstats.com/fighter-details/2abc414136504554,Askar,Askar,AK-47,Orthodox,11,1,0,0.0,0.0,0.0,0.0,Askar Askar,67.0,69.0,145.0,12,0.9166666666666666,,,,,1994-08-19
http://www.ufcstats.com/fighter-details/b1d19449397541dc,Askar,Askarov,Bullet,Orthodox,14,1,1,3.05,2.8,2.6,0.4,Askar Askarov,66.0,67.0,125.0,16,0.875,0.54,0.57,0.24,0.66,1992-10-09
http://www.ufcstats.com/fighter-details/9be6020024133293,Cyril,Asker,Silverback,Orthodox,9,4,0,3.35,5.82,4.41,0.9,Cyril Asker,72.0,74.0,247.0,13,0.6923076923076923,0.39,0.35,0.62,1.0,1985-12-24
http://www.ufcstats.com/fighter-details/5c10da56d712ac9c,Khusein,Askhabov,Nohcho,Orthodox,23,1,0,2.0,4.13,0.0,0.0,Khusein Askhabov,68.0,69.0,145.0,24,0.9583333333333334,0.26,0.56,,0.66,1995-02-13
http://www.ufcstats.com/fighter-details/06827d70c53ff0d9,Scott,Askham,,Southpaw,14,4,0,3.03,3.52,0.44,0.7,Scott Askham,75.0,75.0,185.0,18,0.7777777777777778,0.46,0.52,0.18,0.65,1988-05-20
http://www.ufcstats.com/fighter-details/0b31f87be71ebbb1,Ben,Askren,Funky,Orthodox,19,2,0,3.64,5.66,4.33,0.9,Ben Askren,71.0,73.0,170.0,21,0.9047619047619048,0.49,0.36,0.55,,1984-07-18
http://www.ufcstats.com/fighter-details/6e8f1bcdda94ff45,Ibo,Aslan,The Last Ottoman,Orthodox,14,4,0,5.75,3.96,0.0,0.0,Ibo Aslan,75.0,77.0,205.0,18,0.7777777777777778,0.48,0.56,,0.87,1996-04-23
http://www.ufcstats.com/fighter-details/399afbabc02376b5,Tom,Aspinall,,Orthodox,15,3,0,7.63,3.62,2.62,1.3,Tom Aspinall,77.0,78.0,255.0,18,0.8333333333333334,0.67,0.56,0.8,1.0,1993-04-11
http://www.ufcstats.com/fighter-details/e56cee1ad697db04,Steven,Asplund,Concrete,Orthodox,7,2,0,10.05,6.64,0.0,0.0,Steven Asplund,77.0,78.0,260.0,9,0.7777777777777778,0.51,0.5,,1.0,1998-07-16
http://www.ufcstats.com/fighter-details/ff222167cce02919,Bruno,Assis,Brunao,Orthodox,8,4,0,1.27,3.2,2.0,1.0,Bruno Assis,74.0,,185.0,12,0.6666666666666666,0.43,0.36,0.5,0.66,1992-05-23
http://www.ufcstats.com/fighter-details/d0d7160824278840,Junior,Assuncao,,Orthodox,16,6,0,3.31,2.06,2.43,0.7,Junior Assuncao,69.0,72.0,145.0,22,0.7272727272727273,0.62,0.44,0.24,0.66,1981-06-24
http://www.ufcstats.com/fighter-details/2f13e4020cea5b38,Raphael,Assuncao,,Orthodox,28,10,0,3.22,2.5,1.65,0.2,Raphael Assuncao,65.0,66.0,135.0,38,0.7368421052631579,0.42,0.66,0.39,0.78,1982-07-19
http://www.ufcstats.com/fighter-details/01c9e4013afce141,Michael,Aswell Jr.,The Texas Kid,Orthodox,11,4,0,7.79,7.43,0.32,0.0,Michael Aswell Jr.,68.0,69.0,145.0,15,0.7333333333333333,0.42,0.51,1.0,0.57,2000-09-27
http://www.ufcstats.com/fighter-details/fd7acf42bd6e7e95,Bazigit,Atajev,Volk,Orthodox,17,1,0,0.87,3.14,1.0,0.0,Bazigit Atajev,73.0,,230.0,18,0.9444444444444444,0.41,0.49,0.33,,1979-03-12
http://www.ufcstats.com/fighter-details/210935fd21670f6d,Rich,Attonito,The Raging Bull,Orthodox,10,5,0,2.28,2.13,0.74,0.0,Rich Attonito,70.0,72.0,170.0,15,0.6666666666666666,0.47,0.59,0.37,0.75,1977-06-16
http://www.ufcstats.com/fighter-details/55ee431411ccf07a,Olivier,Aubin-Mercier,The Canadian Gangster,Southpaw,11,5,0,2.48,2.97,2.36,0.5,Olivier Aubin-Mercier,69.0,70.0,155.0,16,0.6875,0.51,0.55,0.33,0.7,1989-02-23
http://www.ufcstats.com/fighter-details/196ed28337adc630,Pat,Audinwood,Awesomely Awesome,Orthodox,11,2,1,1.17,4.31,0.8,0.0,Pat Audinwood,72.0,,155.0,14,0.7857142857142857,0.12,0.41,0.5,,1986-04-16
http://www.ufcstats.com/fighter-details/4d3b08ab127c7585,Jose,Augusto,Gugu,,6,2,0,0.0,0.0,0.0,0.0,Jose Augusto,75.0,,251.0,8,0.75,,,,,1992-03-28
http://www.ufcstats.com/fighter-details/04643fd03d9159cc,Marcus,Aurelio,Maximus,Orthodox,22,10,0,1.42,2.27,1.69,1.3,Marcus Aurelio,70.0,74.0,155.0,32,0.6875,0.33,0.59,0.27,0.27,1973-08-18
http://www.ufcstats.com/fighter-details/956dcac65e7b34d6,David,Avellan,,Orthodox,2,1,0,3.33,10.0,0.0,0.0,David Avellan,69.0,,185.0,3,0.6666666666666666,0.25,0.57,,,1981-07-07
http://www.ufcstats.com/fighter-details/8753e125f4499816,Blas,Avena,The Disciple,Orthodox,8,7,0,2.34,3.36,2.37,1.8,Blas Avena,72.0,74.0,170.0,15,0.5333333333333333,0.47,0.43,0.8,0.5,1983-06-30
http://www.ufcstats.com/fighter-details/ba5c6eeb8ef45f5c,Levi,Avera,,,18,15,0,0.0,0.0,0.0,0.0,Levi Avera,73.0,,170.0,33,0.5454545454545454,,,,,1982-05-17
http://www.ufcstats.com/fighter-details/033d19259f589457,Anthony,Avila,,,13,5,0,0.0,0.0,0.0,0.0,Anthony Avila,67.0,,145.0,18,0.7222222222222222,,,,,1988-12-29
http://www.ufcstats.com/fighter-details/4665cbf36b08193b,Chris,Avila,,Orthodox,5,4,0,2.37,4.17,0.0,0.0,Chris Avila,70.0,,145.0,9,0.5555555555555556,0.3,0.48,,0.46,1993-01-16
http://www.ufcstats.com/fighter-details/86d9dbe1bfcbade7,Julia,Avila,Raging Panda,Orthodox,9,4,0,2.81,3.28,0.63,0.2,Julia Avila,67.0,68.0,135.0,13,0.6923076923076923,0.42,0.55,0.37,0.52,1988-05-11
http://www.ufcstats.com/fighter-details/da603332ad41f165,Saad,Awad,Assassin,,20,9,0,2.13,1.87,0.5,0.5,Saad Awad,71.0,,155.0,29,0.6896551724137931,0.26,0.6,0.16,1.0,1983-06-07
http://www.ufcstats.com/fighter-details/26387c19f32dda0f,Javy,Ayala,Eye Candy,,10,5,0,0.83,5.0,0.0,0.0,Javy Ayala,73.0,,265.0,15,0.6666666666666666,0.25,0.33,,,1988-08-20
http://www.ufcstats.com/fighter-details/6eaec40f724852f4,Jessin,Ayari,,Orthodox,16,6,0,3.53,3.59,0.0,0.3,Jessin Ayari,72.0,73.0,155.0,22,0.7272727272727273,0.37,0.58,,0.5,1992-05-31
http://www.ufcstats.com/fighter-details/46d0a888d87d91ac,Abu,Azaitar,Captain Morocco,Orthodox,14,4,1,4.38,4.32,1.0,0.0,Abu Azaitar,69.0,76.0,185.0,19,0.7368421052631579,0.43,0.51,0.37,0.42,1986-03-10
http://www.ufcstats.com/fighter-details/ee18ff42063174df,Ottman,Azaitar,Bulldozer,Switch,13,3,0,4.43,4.11,0.0,0.0,Ottman Azaitar,68.0,71.0,155.0,16,0.8125,0.44,0.52,,1.0,1990-02-20
http://www.ufcstats.com/fighter-details/063649e21bc9d6d5,Luiz,Azeredo,,Orthodox,15,10,0,2.16,2.76,1.07,0.3,Luiz Azeredo,69.0,,154.0,25,0.6,0.39,0.57,0.5,0.45,1976-06-10
http://www.ufcstats.com/fighter-details/9bcfb40dbcd50568,Luciano,Azevedo,,Orthodox,17,9,1,0.76,1.97,2.28,0.0,Luciano Azevedo,75.0,,161.0,27,0.6296296296296297,0.45,0.27,0.11,,1981-06-25
http://www.ufcstats.com/fighter-details/2af2f2e26c4c0402,Hunter,Azure,,Orthodox,9,2,0,3.92,2.08,1.97,1.3,Hunter Azure,68.0,69.0,145.0,11,0.8181818181818182,0.53,0.58,0.34,0.67,1992-03-02
http://www.ufcstats.com/fighter-details/ee457ef1e1c326c1,Ben,Earwood,,Orthodox,12,3,0,0.5,0.2,3.0,0.0,Ben Earwood,68.0,,170.0,15,0.8,0.55,0.33,1.0,,
